"Months.On.Production","API","Product.per.day..normalized.Oil","Product.per.day..normalized.Gas"
3,"4212333948",316.9,4381.3
4,"4212333948",284.3,3743.7
5,"4212333948",227.5,3331.2
6,"4212333948",196.6,3124.1
1,"4212333947",49.8,715.5
2,"4212333947",2,34.7
3,"4212333947",297.2,4060.7
4,"4212333947",235,3139.1
5,"4212333947",188.2,2483.2
6,"4212333947",161.5,2409.1
1,"4212332348",97.8,343.4
2,"4212332348",268.7,2768.6
3,"4212332348",318.4,4313.1
4,"4212332348",246.5,4006
5,"4212332348",183.4,3218.7
6,"4212332348",147.6,2766.8
1,"4212333239",2,197.4
2,"4212333239",266.7,5703.7
3,"4212333239",204.9,4747.3
4,"4212333239",145.2,3577.6
5,"4212333239",101.2,2846
6,"4212333239",83.7,2362.5
1,"4212333238",2,380.9
2,"4212333238",365.1,6665.8
3,"4212333238",278.8,5359.8
4,"4212333238",185,3752
5,"4212333238",138.8,3043.2
6,"4212333238",115.1,2184.3
1,"4212333237",2,192.8
2,"4212333237",300.3,5992.5
3,"4212333237",230.3,4791.9
4,"4212333237",153.5,3433.9
5,"4212333237",113.9,2757.8
6,"4212333237",94.3,2103.1
1,"4212333150",2,228
2,"4212333150",380.9,5818.6
3,"4212333150",294.2,4354.7
4,"4212333150",205.5,3038.1
5,"4212333150",145.1,2194.1
6,"4212333150",120.5,1660.7
1,"4212333149",2,199
2,"4212333149",342.5,5668.9
3,"4212333149",268.5,4803
4,"4212333149",187.5,3649.6
5,"4212333149",132.1,2840.5
6,"4212333149",110.1,2178
1,"4228333011",76.7,29.6
2,"4228333011",369.9,169.4
3,"4228333011",387.9,272.8
4,"4228333011",221.4,217.3
5,"4228333011",313.1,267.9
6,"4228333011",264,311.6
1,"4201334612",226.5,493.1
2,"4201334612",41.4,127.7
3,"4201334612",2,20
4,"4201334612",104.9,396.1
5,"4201334612",58.9,257.3
6,"4201334612",43.1,220.8
1,"4225533148",520.3,519.9
2,"4225533148",1171.5,1442.9
3,"4225533148",678.4,963.6
4,"4225533148",504.7,740.4
5,"4225533148",402.4,540.8
6,"4225533148",344.4,441.6
1,"4212736177",141.3,40.9
2,"4212736177",193.8,127.4
3,"4212736177",303.6,123
4,"4212736177",340.2,170.7
5,"4212736177",267.4,136.7
6,"4212736177",308.1,195.5
1,"4212736176",187.5,82.9
2,"4212736176",259.7,258.2
3,"4212736176",411.1,249.4
4,"4212736176",465.1,346.1
5,"4212736176",369.2,277.2
6,"4212736176",429.7,396.5
1,"4212736175",159.9,79.1
2,"4212736175",282.8,295.5
3,"4212736175",425.7,285.3
4,"4212736175",459.2,396.1
5,"4212736175",347.5,317.1
6,"4212736175",385,453.7
1,"4212735152",430.9,199.6
2,"4212735152",435.9,220.8
3,"4212735152",500.6,283.8
4,"4212735152",485.6,332.3
5,"4212735152",465.5,380.2
6,"4212735152",519.1,538.5
1,"4212736179",312.3,132.7
2,"4212736179",361.3,202.6
3,"4212736179",371.8,253.4
4,"4212736179",323,262.6
5,"4212736179",306.4,269.7
6,"4212736179",288.2,298.4
1,"4212736180",340.4,143.6
2,"4212736180",388.1,219.3
3,"4212736180",393.8,274.3
4,"4212736180",337.3,284.3
5,"4212736180",315.4,292
6,"4212736180",292.4,322.9
1,"4212736178",351.8,157.5
2,"4212736178",406.9,240.5
3,"4212736178",418.6,300.8
4,"4212736178",363.5,311.8
5,"4212736178",344.8,320.3
6,"4212736178",324.2,354.3
1,"4212735153",46.8,35.2
2,"4212735153",603.3,241.2
3,"4212735153",436.1,203.2
4,"4212735153",585.8,347.7
5,"4212735153",528.8,402.8
6,"4212735153",488.6,457.8
1,"4212734782",258.4,283.4
2,"4212734782",347.3,565.3
3,"4212734782",340.1,781.4
4,"4212734782",68.3,141.3
5,"4212734782",238.1,415.5
6,"4212734782",220.4,490
1,"4228931983",2,1809
2,"4228931983",2,6764.7
3,"4228931983",2,20
4,"4228931983",2,20
5,"4228931983",2,20
6,"4228931983",2,20
1,"4228931982",2,1946.3
2,"4228931982",2,2584
3,"4228931982",2,20
4,"4228931982",2,20
5,"4228931982",2,20
6,"4228931982",2,20
1,"4225534754",29.4,148.8
2,"4225534754",537.8,2102.3
3,"4225534754",350,1886
4,"4225534754",400.6,1435.3
5,"4225534754",412.2,1175.9
6,"4225534754",413,776.9
1,"4225534800",854.2,4653.9
2,"4225534800",869.3,4920.4
3,"4225534800",755.7,5434.3
4,"4225534800",641.6,4677.5
5,"4225534800",532.2,3500.5
6,"4225534800",384.1,3482.9
1,"4225533012",444.7,1847.9
2,"4225533012",631.5,3449.9
3,"4225533012",648.2,3561.2
4,"4225533012",582.6,3256.8
5,"4225533012",521.5,2881.2
6,"4225533012",469.4,2707.7
1,"4225533011",397.6,1578.6
2,"4225533011",626.1,3393.9
3,"4225533011",726.4,3553.1
4,"4225533011",659.1,3512
5,"4225533011",552.4,3035.2
6,"4225533011",531.8,2838.4
1,"4225532546",116.8,430.2
2,"4225532546",480,2283
3,"4225532546",391.9,2305.4
4,"4225532546",541.3,2829.7
5,"4225532546",546.3,3221.4
6,"4225532546",439.9,2637.9
1,"4225532541",188.1,854.7
2,"4225532541",812.9,4474.2
3,"4225532541",586,3548.8
4,"4225532541",440.6,2562.6
5,"4225532541",363.2,1931.9
6,"4225532541",293.4,1370.9
1,"4225532172",772.3,4903.6
2,"4225532172",444.2,2825.9
3,"4225532172",222.7,1628.3
4,"4225532172",247.9,1142.3
5,"4225532172",193,1264.3
6,"4225532172",162.1,935.3
1,"4225531935",574.2,3244.6
2,"4225531935",594.2,3935.4
3,"4225531935",393.3,2288.5
4,"4225531935",256.6,1676.5
5,"4225531935",234.4,1572.9
6,"4225531935",178.2,1321.5
1,"4225531932",567.2,2976.3
2,"4225531932",502.2,3006.4
3,"4225531932",309.3,1732.8
4,"4225531932",243.4,1442.4
5,"4225531932",197.2,727.9
6,"4225531932",161.2,1063.9
1,"4201334977",150.3,111
2,"4201334977",166.4,186.2
3,"4201334977",151.2,139.9
4,"4201334977",108.6,123.3
5,"4201334977",130.5,82.3
6,"4201334977",59.3,32.5
1,"4202533825",12.9,1050.2
2,"4202533825",10.3,832.9
3,"4202533825",5.4,375.4
4,"4202533825",4.3,507.6
5,"4202533825",3.2,286.2
6,"4202533825",3.5,256.8
1,"4202533839",14.5,2092.1
2,"4202533839",21.5,3544.5
3,"4202533839",21.9,3006.5
4,"4202533839",12.4,2345.7
5,"4202533839",12.8,2547.4
6,"4202533839",11.9,2322.3
1,"4228332866",194.7,20
2,"4228332866",479,20
3,"4228332866",347.7,20
4,"4228332866",190,20
5,"4228332866",2,20
6,"4228332866",69.7,20
1,"4228332868",169.1,125.1
2,"4228332868",430.9,501.9
3,"4228332868",324.2,545
4,"4228332868",183.5,352.8
5,"4228332868",2,20
6,"4228332868",72.3,68.9
1,"4228332863",149.3,86.1
2,"4228332863",479.1,398.6
3,"4228332863",367.3,432.9
4,"4228332863",211.7,280.2
5,"4228332863",2,20
6,"4228332863",86.5,54.8
1,"4228332865",128.4,60.9
2,"4228332865",341.5,244.4
3,"4228332865",268.3,265.4
4,"4228332865",158.5,171.8
5,"4228332865",2,20
6,"4228332865",68,33.6
1,"4229735277",55.2,253.8
2,"4229735277",565.7,2766.6
3,"4229735277",437.7,2242.5
4,"4229735277",411,2202.4
5,"4229735277",355.8,1949.3
6,"4229735277",339.5,1929.8
1,"4225533715",810.9,58.6
2,"4225533715",1052,20
3,"4225533715",650,43.9
4,"4225533715",662.4,296.3
5,"4225533715",558.9,454.2
6,"4225533715",530.3,292
1,"4225532496",357.3,169.5
2,"4225532496",678.7,314.1
3,"4225532496",626.3,306
4,"4225532496",510.9,264.7
5,"4225532496",438.1,223.5
6,"4225532496",407.1,212.5
1,"4225533446",2,84.7
2,"4225533446",2,81.9
3,"4225533446",2,36.2
4,"4225533446",2,42.6
5,"4225533446",2,87.8
6,"4225533446",2,79.7
1,"4225533445",2,81.9
2,"4225533445",2,36.2
3,"4225533445",2,42.6
4,"4225533445",2,87.8
5,"4225533445",2,79.7
6,"4225533445",2,84.4
1,"4225533444",2,36.2
2,"4225533444",2,42.6
3,"4225533444",2,87.8
4,"4225533444",2,79.7
5,"4225533444",2,84.4
6,"4225533444",2,53.3
1,"4225533443",2,81.9
2,"4225533443",2,36.2
3,"4225533443",2,42.6
4,"4225533443",2,87.8
5,"4225533443",2,79.7
6,"4225533443",2,84.4
1,"4225532416",59.4,27.2
2,"4225532416",489.6,258.3
3,"4225532416",414.8,234.6
4,"4225532416",412.8,224.5
5,"4225532416",373.6,239.7
6,"4225532416",322,226
1,"4225533450",64.6,54.8
2,"4225533450",663.9,589.1
3,"4225533450",718.3,754.9
4,"4225533450",570.7,594.8
5,"4225533450",716.7,656.3
6,"4225533450",702.9,789.4
1,"4225533449",86.5,56.1
2,"4225533449",478.7,324.9
3,"4225533449",414.5,454.9
4,"4225533449",269,376.1
5,"4225533449",268.9,452.9
6,"4225533449",248.6,469.8
1,"4225533448",153.8,83.5
2,"4225533448",582.7,330.8
3,"4225533448",678.1,448.3
4,"4225533448",523.3,370.7
5,"4225533448",609.3,637.4
6,"4225533448",538.7,801.5
1,"4225533447",118.6,85
2,"4225533447",388,291
3,"4225533447",525.1,405.8
4,"4225533447",411.7,335.5
5,"4225533447",491.3,512.8
6,"4225533447",472.2,445.3
1,"4225532418",139.2,96.2
2,"4225532418",454.2,357.4
3,"4225532418",372.8,324.4
4,"4225532418",287.7,236.3
5,"4225532418",314.3,232.4
6,"4225532418",273.4,211.4
1,"4225532402",244.7,508.7
2,"4225532402",174.9,486.7
3,"4225532402",126.3,290.7
4,"4225532402",134.5,442
5,"4225532402",103.9,381.9
6,"4225532402",87.9,337
1,"4225532165",271.2,217.1
2,"4225532165",384.1,282.7
3,"4225532165",286.4,255.7
4,"4225532165",162.7,217.5
5,"4225532165",144.2,175.4
6,"4225532165",94.5,90.7
1,"4225532164",372.4,255.1
2,"4225532164",258.5,263
3,"4225532164",214.5,226.9
4,"4225532164",198.6,190.1
5,"4225532164",168.6,134.3
6,"4225532164",226.8,201.9
1,"4201335445",497,570.9
2,"4201335445",807.1,987.2
3,"4201335445",606.9,980.6
4,"4201335445",386.4,691.5
5,"4201335445",287.9,541.7
1,"4201335444",497,570.9
2,"4201335444",807.1,987.2
3,"4201335444",694.1,1169.7
4,"4201335444",440.1,823.8
5,"4201335444",326.5,643.8
1,"4201335443",657,799.4
2,"4201335443",974.9,1256
3,"4201335443",549.1,974.4
4,"4201335443",349.6,687.1
5,"4201335443",260.4,538.3
1,"4201335442",729.3,911.6
2,"4201335442",1189.9,1469.7
3,"4201335442",774.9,1206.8
4,"4201335442",491.3,850
5,"4201335442",363,664.2
1,"4201334817",435.5,429
2,"4201334817",903.3,980.1
3,"4201334817",623.9,1008.3
4,"4201334817",929.2,674.6
5,"4201334817",766.2,582.3
6,"4201334817",594.3,420.9
1,"4201334816",347.2,364.4
2,"4201334816",751.5,832.5
3,"4201334816",541.6,856.5
4,"4201334816",136,573
5,"4201334816",126.1,494.6
6,"4201334816",75.1,382.4
1,"4201334815",365.7,382.3
2,"4201334815",783.8,873.4
3,"4201334815",559.4,898.5
4,"4201334815",143.5,601.1
5,"4201334815",133.1,518.8
6,"4201334815",78.7,401.6
1,"4201334526",251.3,489.3
2,"4201334526",389.9,770.5
3,"4201334526",259.5,422.2
4,"4201334526",162.1,242.8
5,"4201334526",176.2,262
6,"4201334526",228.9,225.5
1,"4201334506",208.7,182.4
2,"4201334506",360.1,128
3,"4201334506",558.7,241.7
4,"4201334506",371.8,158.2
5,"4201334506",232.3,108.7
6,"4201334506",241.9,140.2
1,"4225534304",231.5,1217.2
2,"4225534304",184.1,935.2
3,"4225534304",99.5,742.2
4,"4225534304",101.5,540.9
5,"4225534304",80.1,463.5
6,"4225534304",101.5,503
1,"4225534303",353,1071.7
2,"4225534303",268.7,777.4
3,"4225534303",123.6,720.2
4,"4225534303",122.9,498.3
5,"4225534303",91.2,414.6
6,"4225534303",85.1,224.5
1,"4225535630",229.7,1458.7
1,"4225534292",709.6,2513.5
2,"4225534292",631.2,2038.8
3,"4225534292",505.5,1625.1
4,"4225534292",441.4,1380.1
5,"4225534292",352.3,1165.4
6,"4225534292",349.8,1001
1,"4225534291",846,3201.6
2,"4225534291",683.6,2557.5
3,"4225534291",555.2,1983.6
4,"4225534291",360.3,1556.6
5,"4225534291",254.2,1148.6
6,"4225534291",211.5,1001.8
1,"4225535631",541.1,2210.6
1,"4225533649",205.3,490.3
2,"4225533649",876.7,2598.3
3,"4225533649",722.2,2013.5
4,"4225533649",612.9,1790.2
5,"4225533649",592,1669.8
6,"4225533649",562.8,1805.8
1,"4225533648",212.6,516.5
2,"4225533648",899,2729.9
3,"4225533648",733.1,2110.2
4,"4225533648",615.8,1871.4
5,"4225533648",588.9,1741.1
6,"4225533648",554.1,1878.1
1,"4225533650",213.8,539.6
2,"4225533650",904.6,2819.5
3,"4225533650",738,2154.5
4,"4225533650",620.2,1888.7
5,"4225533650",593.4,1737.1
6,"4225533650",558.5,1851.9
1,"4225533647",215,494.9
2,"4225533647",879.4,2624.8
3,"4225533647",693.7,2035.9
4,"4225533647",563.6,1811.7
5,"4225533647",521.3,1691.4
6,"4225533647",474.2,1830.8
1,"4225532571",721,2108.7
2,"4225532571",520.4,1914
3,"4225532571",532.8,1846.1
4,"4225532571",425.7,1436.3
5,"4225532571",356.5,1452.6
6,"4225532571",282.2,1237.4
1,"4225531732",497.3,1971.7
2,"4225531732",570.7,2348.9
3,"4225531732",413.5,1854.6
4,"4225531732",406.1,2022.4
5,"4225531732",329.5,1722.5
6,"4225531732",209.9,1040.5
1,"4201334665",403.8,513.4
2,"4201334665",313.9,419.1
3,"4201334665",226.8,331.8
4,"4201334665",183.2,273.6
5,"4201334665",145.3,186.3
6,"4201334665",136.4,217.3
1,"4201334643",349.6,484.4
2,"4201334643",255.1,372.6
3,"4201334643",172.8,277.7
4,"4201334643",131.3,216.2
5,"4201334643",98,139
6,"4201334643",86.3,152.7
1,"4201334642",494.5,600.4
2,"4201334642",376.4,502.5
3,"4201334642",254.2,401.1
4,"4201334642",192.6,333.4
5,"4201334642",143.2,228.7
6,"4201334642",125.7,269
1,"4201334637",479.5,499
2,"4201334637",386.7,397.2
3,"4201334637",262.3,320.1
4,"4201334637",199.5,268.5
5,"4201334637",149,185.9
6,"4201334637",131.4,220.7
1,"4201334587",766.3,785.5
2,"4201334587",605.4,654.6
3,"4201334587",386.4,457.4
4,"4201334587",409.4,484.8
5,"4201334587",336.5,449.4
6,"4201334587",281.5,392
1,"4201334599",655.8,605.6
2,"4201334599",489.8,415
3,"4201334599",295.6,238.8
4,"4201334599",295.5,206.9
5,"4201334599",245.5,165.7
6,"4201334599",217.6,194.8
1,"4201334590",543.2,390.5
2,"4201334590",426.3,308.6
3,"4201334590",270.3,204.5
4,"4201334590",284.4,205.3
5,"4201334590",245.5,172.5
6,"4201334590",219.5,168.9
1,"4225535136",179.5,1410.3
2,"4225535136",477.4,3726.1
3,"4225535136",554.2,4459.8
4,"4225535136",447.8,3896.3
5,"4225535136",425.1,3563.9
6,"4225535136",372.1,3258.4
1,"4225534662",117.7,770.3
2,"4225534662",362.6,2775.4
3,"4225534662",239.1,1631
4,"4225534662",117.5,1327.2
5,"4225534662",104.2,1188.7
6,"4225534662",105.8,935.6
1,"4225534660",98.5,646.9
2,"4225534660",285.5,2089.4
3,"4225534660",152.1,1421.5
4,"4225534660",107.7,1063.6
5,"4225534660",91.3,899.4
6,"4225534660",80.7,691.1
1,"4225534359",150.4,816.2
2,"4225534359",465.6,3022.3
3,"4225534359",308.5,2357.3
4,"4225534359",263.1,1954.1
5,"4225534359",202.4,1603.3
6,"4225534359",170,1356
1,"4225534012",151.2,762.4
2,"4225534012",511.8,2806.5
3,"4225534012",327,2107.9
4,"4225534012",269.5,1719.9
5,"4225534012",217.4,1432.6
6,"4225534012",178.3,1257.9
1,"4225535132",350.5,1838.1
2,"4225535132",741.7,4454
3,"4225535132",741.6,5099.9
4,"4225535132",614.4,4260.3
5,"4225535132",472.8,3210.7
6,"4225535132",349.5,2714.9
1,"4225535133",301.1,1713
2,"4225535133",662.2,4014.2
3,"4225535133",677.8,4513.7
4,"4225535133",535.9,3807.8
5,"4225535133",504.8,3489.7
6,"4225535133",454.4,3262.6
1,"4225535134",280.8,1660.7
2,"4225535134",421.2,2509.9
3,"4225535134",284.1,1830.1
4,"4225535134",435.4,3090.1
5,"4225535134",341.7,2423.4
6,"4225535134",307.8,2308.9
1,"4225535135",284.2,1633
2,"4225535135",679.8,4382.9
3,"4225535135",677.4,4894.3
4,"4225535135",464.4,3688.6
5,"4225535135",412.2,3222.5
6,"4225535135",347.8,2867.5
1,"4225534664",272.2,1185.4
2,"4225534664",660.5,3845
3,"4225534664",448.6,2503.3
4,"4225534664",319.4,1686.5
5,"4225534664",208.6,1513.2
6,"4225534664",177.1,1168.4
1,"4225534663",177.6,848.7
2,"4225534663",460.5,2566.5
3,"4225534663",318.7,1742.1
4,"4225534663",154.9,1302.8
5,"4225534663",128.7,929.7
6,"4225534663",137.9,1020.1
1,"4225534028",290.6,1084.7
2,"4225534028",617.7,3063.6
3,"4225534028",374.7,2246
4,"4225534028",309.3,1816.4
5,"4225534028",259.5,1634.8
6,"4225534028",225.2,1455.1
1,"4225534027",189.9,775.5
2,"4225534027",301,1755.4
3,"4225534027",244.2,1613.9
4,"4225534027",190.7,1577.6
5,"4225534027",190.3,1422.5
6,"4225534027",175.7,1304.9
1,"4225533518",280.5,1495.8
2,"4225533518",411.2,2766
3,"4225533518",336,2636.2
4,"4225533518",116.7,991.8
5,"4225533518",172.7,1253.7
6,"4225533518",226.3,1797.9
1,"4225533519",209.8,1191.3
2,"4225533519",292.5,2264.9
3,"4225533519",263,2191.2
4,"4225533519",257.4,2042.2
5,"4225533519",215,1907.7
6,"4225533519",165.4,1367.9
1,"4225533523",257.1,1313.7
2,"4225533523",356.5,2304.4
3,"4225533523",278.5,2185.9
4,"4225533523",227.2,1780.1
5,"4225533523",188.6,1623.5
6,"4225533523",164,1299.2
1,"4225533505",221.6,1103.6
2,"4225533505",239.1,1924.9
3,"4225533505",171.7,2013.8
4,"4225533505",183.1,1675.5
5,"4225533505",154.6,1606.7
6,"4225533505",145.1,1329.8
1,"4225532811",453.9,2325.2
2,"4225532811",588.9,3708.1
3,"4225532811",647,3211.9
4,"4225532811",512.7,2609.7
5,"4225532811",436,2375
6,"4225532811",382.8,2101.5
1,"4225533775",127.6,180.3
2,"4225533775",400.6,486.1
3,"4225533775",372.9,417.4
4,"4225533775",357.7,396.3
5,"4225533775",335.8,485.3
6,"4225533775",286.9,473.5
1,"4225533400",320.3,282.2
2,"4225533400",504.8,576
3,"4225533400",460,821.2
4,"4225533400",244.2,532
5,"4225533400",79.9,138.5
6,"4225533400",206.6,328.1
1,"4225533241",78.5,40.6
2,"4225533241",392,403.8
3,"4225533241",198.6,174.7
4,"4225533241",273,454.5
5,"4225533241",13.9,25.3
6,"4225533241",125.1,161.9
1,"4225533240",106.3,74.3
2,"4225533240",613.4,783.1
3,"4225533240",299.3,304.8
4,"4225533240",397,717
5,"4225533240",19.5,36.2
6,"4225533240",163.9,208.3
1,"4225533010",111.4,179.2
2,"4225533010",340,450.5
3,"4225533010",478.1,732.6
4,"4225533010",344.3,621
5,"4225533010",280.4,457.1
6,"4225533010",205.3,336
1,"4225531897",17.9,20
2,"4225531897",208.8,20
3,"4225531897",416.1,20
4,"4225531897",270.6,20
5,"4225531897",212.8,20
6,"4225531897",185.5,20
1,"4225531879",11.7,20
2,"4225531879",272,20
3,"4225531879",539.9,20
4,"4225531879",349.6,20
5,"4225531879",273.9,20
6,"4225531879",237.8,20
1,"4225531799",213.6,20
2,"4225531799",290.3,782.6
3,"4225531799",550.3,2010.8
4,"4225531799",340.5,1427.3
5,"4225531799",254.9,1047.9
6,"4225531799",211.5,1001.8
1,"4225534429",1173.1,1254.5
2,"4225534429",1553.9,1904.5
3,"4225534429",1172,1622.3
4,"4225534429",955,1437.9
5,"4225534429",399.2,644.3
6,"4225534429",999.9,1207.8
1,"4225534427",1143.6,983.2
2,"4225534427",910.8,982
3,"4225534427",837.3,922.1
4,"4225534427",610.6,789.5
5,"4225534427",605.3,824.9
6,"4225534427",467.6,675
1,"4225534425",1820.2,1765.7
2,"4225534425",1444.9,1698.1
3,"4225534425",1323.7,1532.4
4,"4225534425",961.9,1260.1
5,"4225534425",950.4,1265.1
6,"4225534425",731.6,994.9
1,"4225533804",2,20
2,"4225533804",1523.2,1579.4
3,"4225533804",1140.3,1323.6
4,"4225533804",824.1,1036
5,"4225533804",654.3,865.6
6,"4225533804",546.2,761.4
1,"4225533737",2,20
2,"4225533737",805.1,1059.4
3,"4225533737",652.1,945.4
4,"4225533737",509.3,787.2
5,"4225533737",436.9,699.6
6,"4225533737",394.2,654.7
1,"4212737552",48.9,142.8
2,"4212737552",11.6,50.7
3,"4212737552",16.5,257.9
4,"4212737552",19.3,224
5,"4212737552",42,323.5
6,"4212737552",20.6,262
1,"4216333834",6.1,20
2,"4216333834",96.9,20
3,"4216333834",96.1,47.3
4,"4216333834",80.4,43.8
5,"4216333834",58.8,39.2
6,"4216333834",47.4,42
1,"4225532831",174.9,171.2
2,"4225532831",372.3,415.9
3,"4225532831",238.8,248.1
4,"4225532831",285.2,301.5
5,"4225532831",225.2,288.5
6,"4225532831",185.5,246.5
1,"4212333313",2,20
2,"4212333313",51.8,86.3
3,"4212333313",521.4,1066
4,"4212333313",468.8,926.6
5,"4212333313",491.6,1032.5
6,"4212333313",471.9,1017
1,"4212333279",2,20
2,"4212333279",249.2,402.6
3,"4212333279",444.9,872.8
4,"4212333279",413.2,774.2
5,"4212333279",446.8,879.6
6,"4212333279",442.3,883.3
1,"4212333280",2,20
2,"4212333280",131.6,210.1
3,"4212333280",492.6,952.5
4,"4212333280",465.6,844.8
5,"4212333280",512,959.8
6,"4212333280",515.4,963.8
1,"4212333281",2,20
2,"4212333281",183.9,288.6
3,"4212333281",473.5,899.4
4,"4212333281",447.5,797.7
5,"4212333281",492.1,906.3
6,"4212333281",495.3,910.1
1,"4212332595",437.9,760.3
2,"4212332595",517.8,999.3
3,"4212332595",491.2,883.8
4,"4212332595",479.2,984.5
5,"4212332595",583.5,1202.5
6,"4212332595",705,1565.6
1,"4212332593",537.3,877.8
2,"4212332593",755.9,1473.4
3,"4212332593",705.4,1229.7
4,"4212332593",750.4,1389.4
5,"4212332593",829.7,1548.3
6,"4212332593",642.3,1167.5
1,"4212333390",391.6,675.6
2,"4212333390",758.1,1378.7
3,"4212333390",559.6,1177.1
4,"4212333390",391.5,951.4
5,"4212333390",266.6,734.4
6,"4212333390",182.9,583.6
1,"4212333389",436.6,612.1
2,"4212333389",777.8,1173.1
3,"4212333389",805.9,1234.3
4,"4212333389",790.5,1229.2
5,"4212333389",759.5,1173.1
6,"4212333389",727.4,1145.1
1,"4212333388",480.2,776.6
2,"4212333388",867.3,1469.6
3,"4212333388",911,1526.8
4,"4212333388",905.8,1501.3
5,"4212333388",882.4,1414.6
6,"4212333388",856.6,1363.7
1,"4212333387",476.2,684.9
2,"4212333387",842.5,1286.4
3,"4212333387",866.8,1326.3
4,"4212333387",844.4,1294.4
5,"4212333387",805.5,1210.3
6,"4212333387",766.2,1158.1
1,"4212332504",27.6,20
2,"4212332504",21.8,20
3,"4212332504",12.9,20
4,"4212332504",26.5,20
5,"4212332504",12.4,20
6,"4212332504",525.2,769.2
1,"4212333386",164.2,149.2
2,"4212333386",503.7,662.5
3,"4212333386",392.8,567.6
4,"4212333386",477.8,580.8
5,"4212333386",433.2,533.7
6,"4212333386",404.6,487.9
1,"4212333385",75.4,77.8
2,"4212333385",451.7,516.5
