"API","BOE_Prod_2yr","BOE_Prod_6mon","TOC","Permeability...d.","Brittleness","Porosity","Thickness","Vclay","TVD","Surf.Lat","Surf.Lon","Lateral..ft.","GPI","Proppant.per.GPI..lb.ft.","Fluid.per.GPI..gal.ft.","Total.Proppant.Volume","Total.Fluid","API.Gravity","Fluid.Type","On.Stream"
"4229735087",171667,42403.5,3.89,0.59,26.9,0.088,164,0.22,12444,28.68444,-98.05,5267,4982,759.5343236,396.2659574,3784000,1974197,63.20000076,"XLINK",2013-03-01
"4217732808",3840,960,2.27,0.09,30.3,0.052,86,0.3,8085,29.33503,-97.56953,3720,3516,643.9135381,531.5565984,2264000,1868953,34,"XLINK",2013-03-01
"4228333479",119681,67517.5,3.67,0.58,27.8,0.081,124,0.22,9189,28.46541,-98.98737,5909,5582,1890.720172,1055.451809,10554000,5891532,40,"XLINK",2013-03-01
"4204132099",141987,62573.5,2.97,0.03,16.5,0.065,518,0.45,7262,30.79396,-96.42046,7217,6814,1525.975932,1152.634869,10398000,7854054,37.20000076,"XLINK",2013-03-01
"4225532846",139354.5,66383.5,2.67,0.27,32,0.061,105,0.25,11514,28.89454,-97.9505,6121,5775,542.3376623,533.4618182,3132000,3080742,43,"XLINK",2013-03-01
"4217732739",112601,56159,2.61,0.16,28.4,0.06,116,0.28,9054,29.32731,-97.49683,5500,5182,1023.543034,726.5054033,5304000,3764751,41,"XLINK",2013-03-01
"4229735148",107667,34068.5,3.99,0.65,27.7,0.088,160,0.21,11615,28.59388,-98.29611,5212,4910,753.5641548,382.6040733,3700000,1878586,49.70000076,"XLINK",2013-03-01
"4212332755",304466,129353,4.3,0.7,21.9,0.094,182,0.23,12934,29.16683,-97.43088,6315,5943,662.2917718,643.0156487,3936000,3821442,54.70000076,"XLINK",2013-03-01
"4229735149",229563,61863,3.44,0.44,28.8,0.077,184,0.23,12785,28.59722,-98.15888,5377,5056,137.8257516,420.9982199,696847,2128567,60.09999847,"XLINK",2013-03-01
"4231135168",47785.5,20633.5,2.27,0.1,30.5,0.052,118,0.29,9935,28.6014,-98.52768,5919,5559,760.5684476,542.7587696,4228000,3017196,41,"XLINK",2013-03-01
"4217732560",154772,77336.5,3.67,0.45,24.1,0.081,164,0.26,11825,29.21667,-97.4781,6598,6185,826.5157639,494.4388036,5112000,3058104,47,"XLINK",2013-03-01
"4231135157",128228.5,63507.5,2.77,0.23,31.1,0.064,146,0.22,10915,28.46911,-98.61596,4940,4625,1244.108108,1585.010378,5754000,7330673,42,"XLINK",2013-03-01
"4212332757",401252.5,133911.5,4.3,0.7,21.9,0.094,182,0.23,12940,29.16687,-97.43076,6343,5935,670.5981466,622.4067397,3980000,3693984,54.70000076,"XLINK",2013-03-01
"4229735289",251137,106636.5,3.48,0.44,28.4,0.078,178,0.23,12768,28.61297,-98.117,6272,5861,834.6698516,681.0087016,4892000,3991392,61.79999924,"XLINK",2013-03-01
"4225532842",180265.5,64039,2.67,0.27,32,0.061,105,0.25,11493,28.89454,-97.95058,6209,5801,541.6307533,537.7390105,3142000,3119424,43,"XLINK",2013-03-01
"4228333624",98196.5,56197.5,3.65,0.57,28,0.081,124,0.22,9196,28.46606,-98.98465,5686,5305,1610.933082,970.0931197,8546000,5146344,42.5,"XLINK",2013-03-01
"4231134579",71272,45776.5,3.09,0.32,31.7,0.07,168,0.2,11073,28.42455,-98.60143,6066,5652,1204.127742,754.8455414,6805730,4266387,46.5,"GEL",2013-03-01
"4228333643",110179.5,56612.5,3.68,0.59,27.7,0.082,124,0.22,9199,28.46523,-98.98916,6037,5623,1875.155611,1069.542059,10544000,6014035,43,"XLINK",2013-03-01
"4231135143",137856,61011,2.89,0.18,29,0.065,116,0.28,9796,28.59366,-98.60272,6978,6489,1348.435814,1227.700878,8750000,7966551,38,"SLKW",2013-03-01
"4228333054",63647,29005.5,3.19,0.32,29.6,0.071,125,0.23,9451,28.53213,-98.80921,6077,5646,1306.411619,1549.260893,7376000,8747127,40.79999924,"XLINK",2013-03-01
"4225532851",366398,142030,4.8,0.91,25.4,0.104,218,0.2,13039,28.88551,-97.74831,5170,4801,812.7473443,747.1293481,3902000,3586968,57,"SLKW",2013-03-01
"4225532834",433550.5,148126.5,5.03,1.03,24,0.108,187,0.22,13133,28.92603,-97.73842,5571,5168,683.0495356,665.8519737,3530000,3441123,54.5,"XLINK",2013-03-01
"4212734887",289131.5,94034.5,3.42,0.48,28.1,0.076,126,0.24,7287,28.47944,-99.50056,7445,6900,1212.753623,852.4571014,8368000,5881954,44,"XLINK",2013-03-01
"4231135096",186980.5,99700.5,3.57,0.42,30.5,0.079,226,0.18,12009,28.35139,-98.62528,6694,6200,617.7419355,579.986129,3830000,3595914,57.29999924,"XLINK",2013-03-01
"4217732813",202815.5,140278.5,2.42,0.14,25.3,0.056,194,0.31,11770,29.39972,-97.27001,4249,3935,1467.852605,905.9207116,5776000,3564798,47,"XLINK",2013-03-01
"4225532601",452048.5,176986.5,4.21,0.72,27.8,0.093,203,0.17,12945,28.87639,-97.76906,5294,4901,1141.807794,958.6570088,5596000,4698378,57,"GEL",2013-03-01
"4228333053",148640,33078.5,3.19,0.32,29.6,0.071,125,0.23,9457,28.53213,-98.80914,5977,5531,1257.638763,1916.340083,6956000,10599277,40.90000153,"XLINK",2013-03-01
"4225532694",193327.5,109253.5,3.08,0.31,29.8,0.071,129,0.23,11701,28.8205,-98.00546,6630,6135,635.6968215,622.9007335,3900000,3821496,48,"XLINK",2013-03-01
"4225532661",216880.5,103348,3.08,0.31,29.8,0.071,129,0.23,11672,28.82045,-98.0056,6857,6344,360.9709962,347.6188525,2290000,2205294,50,"XLINK",2013-03-01
"4229735277",296121,121669,3.5,0.47,28.7,0.079,173,0.23,12590,28.63091,-98.10021,5543,5121,816.6373755,612.8599883,4182000,3138456,58,"SLKW",2013-03-01
"4228333559",197140.5,83692,3.34,0.42,27.8,0.075,114,0.27,8157,28.49788,-99.22928,6510,6013,1567.936138,1309.606519,9428000,7874664,40.20000076,"SLKW",2013-03-01
"4231135177",185443,62652,3.7,0.51,26.7,0.082,133,0.24,10735,28.57452,-98.405,4475,4132,1265.730881,1492.906099,5230000,6168688,42.59999847,"GEL",2013-03-01
"4228332871",377711,107424.5,4.07,0.61,28,0.088,120,0.2,10612,28.28895,-99.05321,7013,6475,1055.444015,731.8054054,6834000,4738440,60,"XLINK",2013-03-01
"4229735283",139015.5,65523,3.59,0.53,29,0.08,153,0.22,11157,28.61602,-98.29825,6853,6321,828.033539,573.728524,5234000,3626538,46.20000076,"XLINK",2013-03-01
"4247942080",466966,159037,4.48,0.89,28.9,0.095,107,0.17,8796,27.99453,-99.77451,6201,5704,1078.190743,1102.953717,6150000,6291248,62.70000076,"XLINK",2013-03-01
"4202533849",134517,63684,3.45,0.45,28.7,0.077,175,0.24,13003,28.62992,-98.05801,5235,4811,818.1251299,611.6857202,3936000,2942820,63.59999847,"GEL",2013-03-01
"4229735228",130065,58903,3.34,0.42,29.1,0.075,175,0.24,13043,28.61516,-98.07612,5236,4811,826.0236957,582.3965911,3974000,2801910,63,"XLINK",2013-03-01
"4201334610",78618,43378,3.08,0.26,27.9,0.068,86,0.29,8688,28.72723,-98.5762,5948,5465,1419.945105,811.105581,7760000,4432692,34,"XLINK",2013-03-01
"4228333536",90898,34695.5,3.71,0.51,27.4,0.082,136,0.22,10033,28.34877,-99.0632,4869,4470,985.6823266,682.4483221,4406000,3050544,51.41999817,"XLINK",2013-03-01
"4228333607",135705,58296.5,3.27,0.35,28.7,0.073,105,0.23,8540,28.61357,-98.84513,6558,6019,1152.68317,1616.911613,6938000,9732191,34.70000076,"XLINK",2013-03-01
"4217732538",141028.5,0,3.48,0.4,24.4,0.077,164,0.27,12015,29.21083,-97.48277,5499,5044,1079.302141,639.5755353,5444000,3226019,48.20000076,"XLINK",2013-03-01
"4229735264",62135,33375.5,3.52,0.52,29.1,0.078,165,0.22,11734,28.62813,-98.24772,5734,5259,784.9401027,454.7084997,4128000,2391312,49,"XLINK",2013-03-01
"4225532852",413853,140179.5,4.8,0.91,25.4,0.104,218,0.2,13037,28.88556,-97.74824,5325,4881,801.0653555,678.1352182,3910000,3309978,57,"GEL",2013-03-01
"4228333623",106716.5,60248.5,3.42,0.44,27.2,0.076,118,0.26,8698,28.49893,-99.15713,7925,7255,812.9565817,1006.865334,5898000,7304808,43.5,"XLINK",2013-03-01
"4225532425",60079.5,28870,3.05,0.28,30.3,0.07,119,0.22,11193,28.80277,-98.05722,4999,4574,821.6003498,405.1888937,3758000,1853334,44.29999924,"XLINK",2013-03-01
"4250732852",152979,68021.5,3.29,0.44,29.1,0.074,120,0.21,6412,28.79491,-99.50891,8154,7460,1222.520107,892.6365952,9120000,6659069,35.79999924,"XLINK",2013-03-01
"4201334659",45158.5,23412.5,2.99,0.25,29.1,0.067,78,0.27,8717,28.83209,-98.3887,5836,5336,797.6011994,474.2413793,4256000,2530552,34,"XLINK",2013-03-01
"4228332873",277441.5,82357.5,4.07,0.61,28,0.088,120,0.2,10621,28.28886,-99.05311,6608,6040,1081.788079,744.352649,6534000,4495890,60.40000153,"XLINK",2013-03-01
"4228333307",223627,102639,3.67,0.52,29.5,0.08,159,0.2,10837,28.24309,-99.11493,5423,4956,661.8240517,592.8983051,3280000,2938404,65.30000305,"XLINK",2013-03-01
"4228333308",233943.5,97023,3.67,0.52,29.5,0.08,159,0.2,10818,28.24309,-99.11503,5441,4970,644.2655936,604.4366197,3202000,3004050,63.09999847,"XLINK",2013-03-01
"4229735286",70423.5,54753.5,3.49,0.51,29.1,0.078,156,0.22,11174,28.62434,-98.2857,3585,3274,697.6175932,634.7593158,2284000,2078202,51,"XLINK",2013-03-01
"4247942020",309825.5,133143,4.88,0.97,27.4,0.105,64,0.16,8389,28.10703,-99.71054,5739,5239,780.6833365,737.9996182,4090000,3866380,62.90000153,"XLINK",2013-03-01
"4225532659",130813.5,84241,2.52,0.17,32.9,0.057,39,0.28,9853,29.01137,-97.97598,5735,5221,1565.983528,1001.331163,8176000,5227950,41.20000076,"XLINK",2013-03-01
"4228333477",73643,26535.5,3.18,0.37,29.7,0.071,138,0.24,9196,28.33601,-99.26721,5273,4795,1026.903024,728.470073,4924000,3493014,52.5,"XLINK",2013-03-01
"4247942017",176309.5,108335.5,4.88,0.97,27.4,0.105,64,0.16,8394,28.10694,-99.7105,5746,5222,767.1390272,699.3081195,4006000,3651787,61,"XLINK",2013-03-01
"4228333670",100891.5,22037.5,3.7,0.51,27.4,0.082,135,0.23,9956,28.34845,-99.05541,4818,4375,1085.257143,712.8864,4748000,3118878,50.91999817,"XLINK",2013-03-01
"4212734527",44676,26339.5,3.24,0.24,28.7,0.071,183,0.25,5905,28.46406,-99.83323,5159,4680,1197.863248,832.657906,5606000,3896839,42.79999924,"XLINK",2013-03-01
"4212332756",324605.5,132092.5,4.3,0.7,21.9,0.094,182,0.23,12921,29.16685,-97.43082,6337,5747,680.3549678,685.3714982,3910000,3938830,54.70000076,"XLINK",2013-03-01
"4247941970",201250.5,122997.5,4.92,0.99,27.3,0.106,65,0.16,8370,28.10527,-99.71467,5791,5245,780.7435653,669.3328885,4095000,3510651,62.59999847,"XLINK",2013-03-01
"4250732921",122570.5,45353,2.68,0.26,31,0.061,139,0.25,6063,28.77121,-99.59847,8611,7793,1225.972026,848.6368536,9554000,6613427,34,"XLINK",2013-03-01
"4247942015",196362,121996,4.88,0.97,27.4,0.105,64,0.16,8385,28.10697,-99.71054,5726,5182,774.7973755,734.6182941,4015000,3806792,61.90000153,"XLINK",2013-03-01
"4247942118",429049.5,144852,4.63,0.96,28.4,0.099,104,0.17,8632,28.00808,-99.80587,5367,4857,1127.856702,1341.797406,5478000,6517110,65.80000305,"XLINK",2013-03-01
"4212735108",68215,19406,2.71,0.22,29.7,0.062,181,0.25,6170,28.58883,-99.80015,6428,5812,1236.063317,841.39298,7184000,4890176,40.5,"XLINK",2013-03-01
"4228333557",211835.5,85401,3.34,0.42,27.8,0.075,114,0.27,8130,28.49796,-99.22924,6436,5819,1526.379103,1312.205877,8882000,7635726,41.29999924,"SLKW",2013-03-01
"4228333442",188801.5,91970.5,4.21,0.7,26.6,0.091,127,0.22,10672,28.31777,-98.98798,5048,4554,636.3636364,600.8379447,2898000,2736216,59.79999924,"XLINK",2013-03-01
"4225532843",99046,54353.5,2.7,0.27,32.1,0.062,119,0.25,11827,28.87607,-97.94944,5933,5349,519.3494111,685.8429613,2778000,3668574,45,"XLINK",2013-03-01
"4225532835",427420.5,165311.5,3.74,0.55,28.4,0.084,153,0.21,12109,28.72455,-98.03211,7055,6356,554.751416,513.4493392,3526000,3263484,53,"XLINK",2013-03-01
"4228333458",147171,61886,3.68,0.58,30.7,0.082,132,0.16,9192,28.26951,-99.3683,6329,5700,1115.789474,872.5831579,6360000,4973724,52.20000076,"XLINK",2013-03-01
"4247941972",221302.5,107403.5,4.92,0.99,27.3,0.106,65,0.16,8374,28.10527,-99.71467,5753,5178,800.1158749,688.2006566,4143000,3563503,58.70000076,"XLINK",2013-03-01
"4231135182",227185.5,67564.5,3.7,0.51,26.7,0.082,133,0.24,10731,28.57447,-98.40506,4592,4132,1246.853824,1952.053243,5152000,8065884,45.90000153,"GEL",2013-03-01
"4217732809",195607,111551,3.57,0.41,25.1,0.079,160,0.26,11614,29.20363,-97.52043,3683,3313,1856.323574,1145.106248,6150000,3793737,48,"XLINK",2013-03-01
"4247942087",552821.5,182649,4.35,0.84,29.5,0.092,111,0.18,8761,27.98693,-99.77048,6050,5440,1064.338235,1279.535294,5790000,6960672,61.79999924,"XLINK",2013-03-01
"4225532602",457339,194913.5,4.21,0.72,27.8,0.093,203,0.17,12959,28.87645,-97.769,5066,4551,1186.552406,995.117996,5400000,4528782,57,"GEL",2013-03-01
"4229735147",101633,23322.5,3.99,0.65,27.7,0.088,160,0.21,11577,28.59388,-98.29611,5640,5059,739.6718719,625.8157739,3742000,3166002,48.59999847,"XLINK",2013-03-01
"4212734878",109961.5,69002.5,3.41,0.49,27.9,0.075,127,0.25,7302,28.45436,-99.51262,6218,5575,1262.780269,826.5293274,7040000,4607901,41,"XLINK",2013-03-01
"4229735240",136651,68979.5,3.07,0.33,29.6,0.07,190,0.23,13219,28.56431,-98.13982,5275,4729,831.0425037,600.3273419,3930000,2838948,57,"GEL",2013-03-01
"4212734661",150016,65008,3.68,0.63,28.2,0.081,113,0.22,7597,28.36913,-99.51308,6113,5478,775.28295,530.6577218,4247000,2906943,46.90000153,"XLINK",2013-03-01
"4212734513",122496.5,60530.5,3.68,0.63,28.2,0.081,113,0.22,7585,28.36894,-99.51277,5836,5228,811.7827085,560.9305662,4244000,2932545,43.29999924,"XLINK",2013-03-01
"4247941973",178970,109273,4.91,0.99,27.3,0.106,65,0.16,8373,28.10527,-99.71439,5829,5220,792.3371648,676.3787356,4136000,3530697,62.59999847,"XLINK",2013-03-01
"4250732916",84644,26438,2.91,0.33,30.1,0.065,127,0.25,6121,28.81245,-99.564,7023,6288,1206.743003,818.9915712,7588000,5149819,35,"XLINK",2013-03-01
"4228333644",101514,50075.5,3.73,0.58,30.1,0.083,135,0.17,9419,28.26262,-99.34211,5232,4680,1067.948718,761.1512821,4998000,3562188,56.79999924,"XLINK",2013-03-01
"4228333674",110968,49732.5,3.54,0.52,29.6,0.079,136,0.19,9365,28.27756,-99.33028,4856,4340,1048.847926,813.0774194,4552000,3528756,59.70000076,"XLINK",2013-03-01
"4231135139",154676.5,58877.5,2.77,0.19,29.6,0.062,134,0.26,10265,28.50684,-98.69837,5611,5010,1426.746507,2077.427345,7148000,10407911,43.59999847,"XLINK",2013-03-01
"4229735229",194433.5,103973,3.53,0.48,27.6,0.078,196,0.24,13038,28.5269,-98.18322,5738,5121,722.124585,548.9771529,3698000,2811312,64.19999695,"SLKW",2013-03-01
"4228333305",215039.5,104488.5,3.67,0.52,29.5,0.08,159,0.2,10842,28.24309,-99.11484,5463,4875,631.3846154,571.2603077,3078000,2784894,66.90000153,"XLINK",2013-03-01
"4212734543",112575,0,3.64,0.38,28.2,0.079,187,0.23,5871,28.20077,-100.07461,8493,7576,1474.656811,844.2098733,11172000,6395734,52.29999924,"XLINK",2013-03-01
"4231135100",53882.5,32468,3.83,0.58,28.4,0.084,170,0.21,11309,28.49104,-98.45203,5460,4870,970.4312115,695.3716632,4726000,3386460,47,"XLINK",2013-03-01
"4231135214",128529,88636.5,2.26,0.09,30.6,0.052,114,0.27,10121,28.62779,-98.49466,4969,4430,1436.568849,953.3185102,6364000,4223201,37.40000153,"XLINK",2013-03-01
"4212332784",523010,170196,4.06,0.59,22,0.089,184,0.23,12743,29.2,-97.40388,4480,3987,889.3905192,844.6272887,3546000,3367529,53.20000076,"XLINK",2013-03-01
"4249332702",84281,31468,2.32,0.11,30.3,0.053,61,0.31,7935,29.03375,-98.093,7653,6809,840.945807,757.5016889,5726000,5157829,35,"XLINK",2013-03-01
"4231135094",66880.5,35734,3.83,0.57,28.4,0.084,170,0.21,11309,28.49103,-98.4522,5474,4870,1027.926078,732.8180698,5006000,3568824,46,"XLINK",2013-03-01
"4247942081",444938.5,154266.5,4.48,0.89,28.9,0.095,107,0.17,8799,27.99449,-99.77455,6057,5368,1082.71237,1183.816319,5812000,6354726,63,"XLINK",2013-03-01
"4247942086",526141,175255,4.69,0.96,28.2,0.1,103,0.17,8760,28.00151,-99.77026,5877,5208,1042.242704,1285.110983,5428000,6692858,63.79999924,"XLINK",2013-03-01
"4225532837",466445.5,182447,3.74,0.55,28.4,0.084,153,0.21,12119,28.72457,-98.03204,6878,6094,616.3439449,572.4446997,3756000,3488478,52.70000076,"XLINK",2013-03-01
"4217732794",100702,49606.5,2.91,0.23,24.4,0.065,169,0.28,10969,29.32396,-97.40084,5070,4490,1725.612472,887.133853,7748000,3983231,43,"XLINK",2013-03-01
"4228333468",74283,29262.5,3.18,0.37,29.7,0.071,138,0.24,9232,28.33601,-99.2673,5591,4945,1049.544995,723.1813953,5190000,3576132,52,"XLINK",2013-03-01
"4228333553",195975,0,4.3,0.74,26.1,0.093,129,0.22,10737,28.31964,-98.97113,5267,4656,665.8075601,607.2139175,3100000,2827188,63.29999924,"XLINK",2013-03-01
"4201334652",71771.5,31257.5,2.97,0.23,28.2,0.066,97,0.28,8420,28.6885,-98.69383,6569,5797,1272.037261,807.8349146,7374000,4683019,39,"XLINK",2013-03-01
"4217732807",254273,150621.5,2.42,0.14,25.3,0.056,194,0.31,11721,29.39992,-97.2702,3489,3078,1422.352177,879.3567251,4378000,2706660,47,"XLINK",2013-03-01
"4212332835",291827.5,164064.5,3.42,0.3,20.8,0.075,132,0.31,13208,29.10845,-97.46873,4900,4316,784.0593142,665.9471733,3384000,2874228,58,"XLINK",2013-03-01
"4247942085",493507.5,157314,4.69,0.96,28.2,0.1,103,0.17,8764,28.00155,-99.77021,6042,5321,1120.841947,955.5077993,5964000,5084257,66.90000153,"SLKW",2013-03-01
"4225532907",268405,155422,3.6,0.48,26.3,0.079,143,0.27,11056,29.05514,-97.75208,7261,6388,1997.182217,895.4243895,12758000,5719971,40.5,"XLINK",2013-03-01
"4212332834",311112.5,199048,3.33,0.27,20.7,0.073,132,0.32,13411,29.10867,-97.46095,4575,4024,914.5129225,762.72167,3680000,3069192,60,"XLINK",2013-03-01
"4229735226",190712.5,96934.5,3.53,0.48,27.6,0.078,196,0.24,13072,28.52689,-98.18313,5596,4921,740.0934769,561.1312741,3642000,2761327,62.79999924,"GEL",2013-03-01
"4217732797",96567,45044,2.92,0.23,24.4,0.065,169,0.28,10971,29.32405,-97.40087,5034,4425,1688.135593,963.8646328,7470000,4265101,43,"XLINK",2013-03-01
"4228333389",99667.5,51540.5,3.73,0.58,30.1,0.083,135,0.17,9350,28.26262,-99.34221,5636,4945,1079.474216,756.3737108,5338000,3740268,56,"XLINK",2013-03-01
"4229735288",25535.5,11398.5,3.5,0.5,29.1,0.078,156,0.23,11320,28.6424,-98.26449,4698,4122,346.9189714,596.4366812,1430000,2458512,47,"XLINK",2013-03-01
"4217732384",110925,44120.5,2.82,0.19,25.3,0.064,150,0.3,9683,29.35486,-97.423,5621,4929,1016.027592,730.137959,5008000,3598850,44,"XLINK",2013-03-01
"4225532850",306969.5,138566,3.67,0.54,28.5,0.082,156,0.22,12279,28.74294,-98.00304,5983,5243,634.7510967,568.0053405,3328000,2978052,59,"XLINK",2013-03-01
"4247942079",468179.5,158169.5,4.48,0.89,28.9,0.095,107,0.17,8778,27.99457,-99.77453,6171,5400,1071.111111,1155.148519,5784000,6237802,63.09999847,"XLINK",2013-03-01
"4229735116",144075,61728.5,3.49,0.38,28.6,0.079,118,0.2,11060,28.74777,-98.13027,5442,4761,1147.658055,608.089687,5464000,2895115,44.29999924,"XLINK",2013-03-01
"4231134979",196067,88034.5,2.96,0.26,30,0.067,147,0.24,10511,28.47043,-98.69149,6754,5908,1172.647258,841.1751862,6928000,4969663,44.20000076,"XLINK",2013-03-01
"4225532618",434894,180889.5,4.21,0.72,27.8,0.093,203,0.17,12986,28.87652,-97.76894,5290,4624,1225.346021,1022.170848,5666000,4726518,57,"XLINK",2013-03-01
"4212332754",332457.5,142135.5,4.04,0.6,22.9,0.088,174,0.25,12675,29.17906,-97.45487,5966,5207,634.9145381,620.6539274,3306000,3231745,49.79999924,"XLINK",2013-03-01
"4212734742",102357,56219.5,4.06,0.63,27,0.089,137,0.21,6776,28.40354,-99.69975,5006,4365,1098.739977,835.4487973,4796000,3646734,47,"SLKW",2013-03-01
"4225532865",114841.5,82243.5,2.7,0.27,32.1,0.062,119,0.25,11807,28.87603,-97.94951,5913,5146,521.5701516,539.1033813,2684000,2774226,46,"XLINK",2013-03-01
"4231135175",158065,59344.5,3.7,0.51,26.7,0.082,133,0.24,10719,28.57456,-98.40523,4556,3955,1327.939317,1999.396713,5252000,7907614,45.79999924,"GEL",2013-03-01
"4217732770",127184.5,54677.5,2.48,0.1,29.6,0.057,83,0.3,6393,29.34731,-97.66312,6118,5302,845.5673331,560.831573,4483198,2973529,22,"XLINK",2013-03-01
"4247941902",495621.5,187506.5,4.92,1.03,27,0.104,96,0.17,8743,28.01139,-99.76252,5945,5148,1089.355089,850.0947941,5608000,4376288,69,"XLINK",2013-03-01
"4212332836",300055,186687.5,3.42,0.3,20.8,0.075,132,0.31,13313,29.10845,-97.46881,4703,4067,833.5382346,708.3304647,3390000,2880780,54,"XLINK",2013-03-01
"4228333012",55690.5,26142,3.12,0.36,28.9,0.069,133,0.25,9099,28.33656,-99.30914,7794,6735,1167.928731,888.0446919,7866000,5980981,51.20000076,"SLKW",2013-03-01
"4229735287",82110,57022.5,3.49,0.51,29.1,0.078,156,0.22,11195,28.62432,-98.28562,4729,4075,606.1349693,583.5577914,2470000,2377998,50,"XLINK",2013-03-01
"4231135176",145567.5,61183.5,3.7,0.51,26.7,0.082,133,0.24,10714,28.5746,-98.40488,4599,3958,1321.374432,1519.754421,5230000,6015188,45.20000076,"XLINK",2013-03-01
"4225532863",399710.5,186759,3.67,0.54,28.5,0.082,156,0.22,12274,28.74294,-98.00297,5300,4554,641.1945542,589.7338603,2920000,2685648,52,"XLINK",2013-03-01
"4231135101",63943.5,32504.5,3.83,0.58,28.4,0.084,170,0.21,11313,28.49104,-98.45201,5673,4870,991.7864476,732.4644764,4830000,3567102,45.70000076,"XLINK",2013-03-01
"4212733973",110349,0,3.64,0.38,28.2,0.079,187,0.23,5875,28.20088,-100.07461,8656,7391,1140.576377,788.717359,8430000,5829410,53.20000076,"XLINK",2013-03-01
"4212734812",127772.5,39329,4.04,0.69,28.6,0.086,113,0.2,7910,28.26416,-99.69935,6046,5151,735.0029121,1531.104252,3786000,7886718,59.29999924,"SLKW",2013-03-01
"4231134899",55635.5,30655.5,3.83,0.57,28.4,0.084,170,0.21,11291,28.49103,-98.45229,5203,4418,963.7845179,676.382526,4258000,2988258,46.43000031,"XLINK",2013-03-01
"4212332767",618510.5,171324,4.06,0.59,22,0.089,184,0.23,12806,29.2,-97.40388,5340,4528,837.0141343,762.2276943,3790000,3451367,51,"XLINK",2013-03-01
"4225532395",333368,133050.5,4.37,0.81,26,0.095,156,0.24,12540,28.95636,-97.77294,4994,4225,1272.899408,843.3207101,5378000,3563030,54.59999847,"XLINK",2013-03-01
"4229735186",298865,95117,3.58,0.52,28.8,0.08,178,0.23,12364,28.61611,-98.185,5275,4462,841.7749888,709.5477364,3756000,3166002,52.79999924,"XLINK",2013-03-01
"4231135147",161577,67167.5,2.77,0.23,31.1,0.064,146,0.22,10872,28.46911,-98.61588,5733,4832,1234.68543,1647.604925,5966000,7961227,42,"XLINK",2013-03-01
"4228333031",65437.5,29495,3.12,0.36,28.9,0.069,133,0.25,9123,28.33655,-99.30908,6053,5099,1139.439106,1516.645617,5810000,7733376,50.59999847,"XLINK",2013-03-01
"4231135138",140104.5,49173,2.77,0.19,29.6,0.062,135,0.26,10319,28.50678,-98.69841,5515,4534,1481.252757,2096.361491,6716000,9504903,43.79999924,"XLINK",2013-03-01
"4212734847",46858,28532.5,3.56,0.56,28.9,0.078,112,0.22,7711,28.34374,-99.54116,5458,4482,1204.373048,1450.995538,5398000,6503362,46,"XLINK",2013-03-01
